/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/premessa.html,125,68,00:00:48,4,"25,00%","10,40%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/giugno-2022/premessa.html,121,58,00:00:34,4,"0,00%","10,74%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/introduzione.html,114,56,00:00:55,5,"20,00%","10,53%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/iv.-metadati/b.-metadati-descrittivi.html,107,49,00:01:00,3,"0,00%","7,48%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/consultazione/visione.html,106,48,00:01:12,3,"0,00%","7,55%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno2022/index.html,106,44,00:00:25,26,"0,00%","7,55%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/consultazione/linee-guida-per-i-processi-di-digitalizzazione/linee-guida-per-la-classificazione-di-prodotti-e-servizi-digitali-processi-e-modelli-di-gestione.html,105,47,00:00:27,1,"0,00%","7,62%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/ii.-formati/a.-file-immagine.html,101,48,00:00:46,1,"100,00%","3,96%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/i.-il-progetto-di-digitalizzazione/e.-quando.html,99,49,00:00:43,4,"0,00%","7,07%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/giugno-2022/il-progetto-di-digitalizzazione/come.html,96,53,00:01:29,4,"75,00%","22,92%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/consultazione/parole-chiave.html,95,58,00:01:18,11,"81,82%","33,68%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/scopo-del-piano-e-destinatari.html,95,49,00:01:37,2,"0,00%","16,84%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/giugno-2022/il-progetto-di-digitalizzazione/chi-enti-coinvolti-e-team-di-progetto.html,94,54,00:01:50,5,"20,00%","14,89%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/giugno-2022/il-progetto-di-digitalizzazione.html,92,47,00:00:29,5,"0,00%","8,70%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/consultazione/acquisizione-circolazione-e-riuso-delle-riproduzioni-dei-beni-culturali-in-ambiente-digitale/modalità-di-acquisizione-delle-riproduzioni.html,91,42,00:01:39,5,"60,00%","15,38%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/contesto-di-riferimento.html,87,40,00:01:39,2,"0,00%","9,20%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/giugno-2022/formati/file-immagine.html,85,37,00:01:28,10,"60,00%","20,00%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/consultazione/linee-guida-per-i-processi-di-digitalizzazione/introduzione-alla-metodologia-per-la-valutazione-della-maturità-digitale-degli-istituti-culturali.html,84,46,00:00:47,4,"50,00%","11,90%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/consultazione/crediti.html,83,45,00:00:22,1,"0,00%","3,61%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/giugno-2022/acquisizione-circolazione-e-riuso-delle-riproduzioni-dei-beni-culturali-in-ambiente-digitale/modalita-di-acquisizione-delle-riproduzioni.html,78,30,00:01:34,2,"0,00%","15,38%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/bozza/index.html,78,25,00:00:13,1,"100,00%","6,41%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/bozza/index.html,75,27,00:00:22,4,"0,00%","9,33%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/consultazione/contesto-normativo/tipologie-di-beni-culturali-in-relazione-alla-tipologia-di-riproduzione.html,71,37,00:01:11,5,"20,00%","14,08%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/i.-il-progetto-di-digitalizzazione/f.-dove.html,65,33,00:00:18,0,"0,00%","1,54%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/riferimenti-bibliografici/linee-guida-nazionali.html,65,33,00:01:00,0,"0,00%","24,62%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/giugno2022/index.html,64,31,00:00:18,11,"18,18%","9,38%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/iv.-metadati/c.-metadati-tecnici.html,64,30,00:01:02,1,"0,00%","6,25%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/visione/obiettivi.html,62,28,00:02:12,3,"0,00%","6,45%","0,00 €"
